false_positive_rate,true_positive_rate,threshold
0.0,0.015078774765028061,0.9603730395601837
0.0,0.015123853314400342,0.9603623976316703
0.0,0.015304167511889467,0.9602224383246837
0.0,0.015349246061261748,0.9602099825835728
0.0,0.01537178533594789,0.9601923696524354
0.0,0.015912727928415263,0.9601913657375211
0.0,0.015935267203101403,0.9601890502431174
0.0,0.01607050285121825,0.9601587486817592
0.0,0.01618319922464895,0.9599908919631529
0.0,0.016228277774021232,0.9599734494153364
0.0,0.016363513422138074,0.959877557282056
0.0,0.01649874907025492,0.959796423144792
0.0,0.017017152388036152,0.9589797994530297
0.0,0.017062230937408433,0.9589702926211923
0.0,0.01755809498050353,0.9583324815403887
0.0,0.01762571280456195,0.9583137754023425
0.0,0.01767079135393423,0.9583022515454364
0.0,0.01769333062862037,0.9582989245304799
0.0,0.017738409177992652,0.9582347926282764
0.0,0.0179863411995402,0.9579552125173793
0.0,0.01805395902359862,0.9579294433675423
0.0,0.01807649829828476,0.9578100262346938
0.0,0.018121576847657042,0.9578016100352152
0.0,0.018144116122343183,0.9578013651086239
0.0,0.018189194671715463,0.9577972244184023
0.0,0.018234273221087744,0.9577793486920774
0.0,0.018279351770460025,0.9577695051359191
0.0,0.01832443031983231,0.9577211511332154
0.001579778830963665,0.01832443031983231,0.9576962576645447
0.001579778830963665,0.01834696959451845,0.9576565664645426
0.001579778830963665,0.01839204814389073,0.9576137344676275
0.001579778830963665,0.01845966596794915,0.957469487167099
0.001579778830963665,0.018504744517321432,0.9574631163827001
0.001579778830963665,0.018639980165438275,0.9573187569114001
0.001579778830963665,0.01868505871481056,0.9572630060698912
0.001579778830963665,0.018932990736358103,0.9570821224082823
0.001579778830963665,0.018978069285730384,0.9570748235711571
0.001579778830963665,0.01918092275790565,0.9568572097380261
0.001579778830963665,0.019226001307277932,0.9568463585447008
0.001579778830963665,0.019361236955394774,0.9566830776703609
0.001579778830963665,0.019406315504767055,0.9566457444189447
0.00315955766192733,0.019406315504767055,0.9566424638091089
0.00315955766192733,0.020082493745351274,0.9555519560769862
0.00315955766192733,0.020127572294723554,0.9555380673838398
0.00315955766192733,0.020150111569409695,0.95551190333257
0.00315955766192733,0.02021772939346812,0.9554617674612048
0.00315955766192733,0.020375504316271102,0.9553590576685133
0.00315955766192733,0.020465661415015664,0.9553294596550759
0.00315955766192733,0.020781211260621633,0.9549419285059758
0.00315955766192733,0.020826289809993914,0.9548873126529177
0.00315955766192733,0.0209840647327969,0.9546480417458763
0.00315955766192733,0.02102914328216918,0.9546284590657426
0.00315955766192733,0.0210967611062276,0.9544897628204366
0.00315955766192733,0.02215610701647621,0.9544779179360116
0.00315955766192733,0.02217864629116235,0.954445033492968
0.00315955766192733,0.022223724840534632,0.9544430783613245
0.00315955766192733,0.022313881939279193,0.9543979828124692
0.00315955766192733,0.022381499763337614,0.9543063579676565
0.00315955766192733,0.02247165686208218,0.9542010325791995
0.00315955766192733,0.022606892510199022,0.9541605406771341
0.00315955766192733,0.02280974598237429,0.9540297317980448
0.00315955766192733,0.02285482453174657,0.9540225160210369
0.00315955766192733,0.02289990308111885,0.9540038995197841
0.00315955766192733,0.02368877769513377,0.9539989555305513
0.00315955766192733,0.023801474068564473,0.9538882038974066
0.00315955766192733,0.023869091892622894,0.9538712692078667
0.00315955766192733,0.02395924899136746,0.9538040211494905
0.00315955766192733,0.02402686681542588,0.9537228343699602
0.00315955766192733,0.02407194536479816,0.9536953995469765
0.00315955766192733,0.024139563188856582,0.9535334092847457
0.00315955766192733,0.024274798836973425,0.9535280285465607
0.00315955766192733,0.024635427231951675,0.9528437330372772
0.00315955766192733,0.02479320215475466,0.952824241110435
0.00315955766192733,0.02483828070412694,0.9528192813608751
0.00315955766192733,0.025063673450988345,0.9528154505930504
0.00315955766192733,0.02513129127504677,0.9528139751958101
0.00315955766192733,0.025289066197849753,0.9526808558202046
0.00315955766192733,0.025334144747222034,0.9526280828685285
0.00315955766192733,0.025401762571280455,0.9525688388073554
0.00315955766192733,0.026055401537178533,0.9525558747896715
0.00315955766192733,0.02621317645998152,0.9523848085533403
0.00315955766192733,0.02628079428403994,0.9523371029674589
0.00315955766192733,0.026528726305587485,0.9521362493197171
0.00315955766192733,0.02657380485495977,0.9520991996066626
0.00315955766192733,0.026889354700565735,0.9517382842317407
