precision,recall,threshold
0.9869568125571336,0.9977235332566998,0.17784699132172455
0.9869565217391304,0.9977009939820136,0.177869204616443
0.9869562309081585,0.9976784547073275,0.17788066156261595
0.9869782376025686,0.9976784547073275,0.17797892913105218
0.9869779472428479,0.9976559154326414,0.1782857375069712
0.9869776568701779,0.9976333761579552,0.1787216327692375
0.9869773664845579,0.9976108368832691,0.17913888538869693
0.986977076085987,0.9975882976085829,0.17925601545468364
0.9869767856744642,0.9975657583338968,0.17967989425638714
0.9869764952499889,0.9975432190592107,0.17981251581827587
0.98697620481256,0.9975206797845245,0.17992274817834383
0.9869759143621766,0.9974981405098384,0.18003386802455032
0.98699792591271,0.9974981405098384,0.18009196328957322
0.9869973459419675,0.9974530619604661,0.18066020243358277
0.9869970559371933,0.9974305226857799,0.1807267063275274
0.9869967659194826,0.9974079834110938,0.18073989250584163
0.9870187803898827,0.9974079834110938,0.18081776910653846
0.9870184908437981,0.9973854441364077,0.1809708382450586
0.9870405067808709,0.9973854441364077,0.18122070024780734
0.9870402177064977,0.9973629048617215,0.18151648158798164
0.9870399286192282,0.9973403655870354,0.1815723996542182
0.9870393504059962,0.9972952870376631,0.1815882005556139
0.9870390612800322,0.997272747762977,0.18194182622723037
0.9870610806228528,0.997272747762977,0.18290718498421826
0.9870607919687674,0.9972502084882908,0.1829177031278172
0.9870605033018026,0.9972276692136047,0.1830440738331186
0.9870602146219575,0.9972051299389185,0.18360957033091335
0.9870599259292312,0.9971825906642324,0.18369631601474332
0.9870596372236229,0.9971600513895463,0.1837085269398135
0.9870593485051317,0.9971375121148601,0.1841814756641734
0.9870590597737566,0.997114972840174,0.18457157451532274
0.9870587710294971,0.9970924335654878,0.18460461019654476
0.987058482272352,0.9970698942908017,0.1847907377069344
0.9870581935023206,0.9970473550161156,0.18534521787383818
0.987057904719402,0.9970248157414294,0.18563688315636148
0.9870576159235953,0.9970022764667433,0.18575565101140296
0.9870573271148997,0.9969797371920571,0.18582372875266506
0.9870570382933143,0.996957197917371,0.18613378385419355
0.9870567494588383,0.9969346586426848,0.18615777596839106
0.9870564606114707,0.9969121193679987,0.1862056146103371
0.9870561717512107,0.9968895800933126,0.18657812644675567
0.9870558828780575,0.9968670408186264,0.18663437953227108
0.9870555939920101,0.9968445015439403,0.18665718982156815
0.9870553050930679,0.9968219622692541,0.18666683555504696
0.9870550161812298,0.996799422994568,0.18668217079154872
0.9870547272564949,0.9967768837198819,0.18674114855402654
0.9870544383188625,0.9967543444451957,0.18697175638183847
0.9870541493683318,0.9967318051705096,0.18705269610445951
0.9870538604049017,0.9967092658958234,0.18712427394524642
0.9870535714285714,0.9966867266211373,0.1872038066640876
0.9870756043661689,0.9966867266211373,0.1872571584374804
0.9870976382874236,0.9966867266211373,0.18736062003658732
0.9870973502689913,0.9966641873464512,0.18770307699002578
0.9870970622376998,0.996641648071765,0.18790379191465503
0.9870967741935484,0.9966191087970789,0.18792826723083575
0.9870964861365361,0.9965965695223927,0.18804272937431588
0.9870961980666622,0.9965740302477066,0.1880497728419078
0.9870959099839257,0.9965514909730205,0.18817297045570927
0.9870956218883258,0.9965289516983343,0.18820771126142793
0.9871176601920072,0.9965289516983343,0.18827594468944434
0.9871173725691577,0.9965064124236482,0.18831575877422402
0.9871170849334643,0.996483873148962,0.1883483066191505
0.9871167972849264,0.9964613338742759,0.18835544867435502
0.987116509623543,0.9964387945995898,0.1885093488295065
0.9871162219493134,0.9964162553249036,0.18860365756705033
0.9871382636655949,0.9964162553249036,0.18869598508831198
0.9871379764642834,0.9963937160502175,0.18874246014845633
0.9871376892501451,0.9963711767755313,0.18888328690873255
0.9871374020231795,0.9963486375008452,0.18890592806604606
0.9871371147833854,0.996326098226159,0.18909011808013884
0.9871368275307622,0.9963035589514729,0.18947813519844559
0.9871365402653088,0.9962810196767868,0.18949287025683131
0.9871362529870246,0.9962584804021006,0.18975992158788957
0.9871359656959086,0.9962359411274145,0.1897923193552146
0.9871356783919598,0.9962134018527283,0.19010682741462404
0.9871353910751776,0.9961908625780422,0.19038122810301986
0.9871351037455609,0.9961683233033561,0.19044337382050644
0.9871348164031091,0.9961457840286699,0.1905443275905382
0.9871345290478212,0.9961232447539838,0.1906764404379851
0.9871342416796962,0.9961007054792976,0.19076039153421956
0.9871339542987335,0.9960781662046115,0.1910439198264787
0.9871336669049321,0.9960556269299254,0.19134287595073152
0.9871333794982912,0.9960330876552392,0.1914124683940811
0.9871554304606174,0.9960330876552392,0.19151826855286552
0.9871551435273093,0.9960105483805531,0.1915212417677416
0.9871548565811813,0.9959880091058669,0.19159671936718128
0.9871545696222327,0.9959654698311808,0.19161435408242905
0.9871542826504625,0.9959429305564947,0.19171511690344772
0.9871539956658698,0.9959203912818085,0.1917716401637702
0.9871760500446828,0.9959203912818085,0.19187997449692681
0.987175763533591,0.9958978520071224,0.19191294062178835
0.9871754770096965,0.9958753127324362,0.1919438447191615
0.9871751904729986,0.9958527734577501,0.19209557932806004
0.9871749039234963,0.9958302341830639,0.19220263601232995
0.9871746173611887,0.9958076949083778,0.19225998161096627
0.9871966751575278,0.9958076949083778,0.192347508771498
0.9871963890688893,0.9957851556336917,0.19241252018512717
0.9871961029674652,0.9957626163590055,0.1926016704439625
0.9871958168532546,0.9957400770843194,0.19267339729860766
0.987195530726257,0.9957175378096332,0.19300885290752623
0.9871952445864712,0.9956949985349471,0.1931556648639707
0.9871949584338965,0.995672459260261,0.19336732956667346
0.987194672268532,0.9956499199855748,0.1934550270659395
0.9871943860903768,0.9956273807108887,0.19345711757063624
0.9871940998994301,0.9956048414362025,0.19346211246456294
0.987193813695691,0.9955823021615164,0.1935867316603771
0.9872158773439421,0.9955823021615164,0.19370394793674417
0.9872155916141433,0.9955597628868303,0.19383592676578026
0.9872153058715719,0.9955372236121441,0.19386790103974452
0.9872150201162271,0.995514684337458,0.1938799069338187
0.9872147343481079,0.9954921450627718,0.1940004949224441
0.9872144485672135,0.9954696057880857,0.19401565994919567
0.9872141627735431,0.9954470665133996,0.19403161692664087
0.9872138769670958,0.9954245272387134,0.19421435151858246
0.9872135911478708,0.9954019879640273,0.1942425097033097
0.9872356596772031,0.9954019879640273,0.1942634414253601
0.9872353743321485,0.9953794486893411,0.19434239450975271
0.9872574443351516,0.9953794486893411,0.1943869307882335
0.9872571594643536,0.995356909414655,0.19441861717867284
0.9872568745808182,0.995334370139969,0.19469094723172528
0.9872565896845447,0.9953118308652827,0.19474460659917037
0.9872563047755321,0.9952892915905966,0.1947853407244543
0.9872560198537796,0.9952667523159104,0.19481787713807075
0.9872557349192863,0.9952442130412243,0.1949847069830509
0.9872554499720514,0.9952216737665381,0.19502819211694433
0.9872551650120741,0.995199134491852,0.1950732634431867
0.9872548800393534,0.995176595217166,0.1952218976454194
0.9872545950538885,0.9951540559424797,0.19526168961300852
0.9872543100556785,0.9951315166677936,0.1952875287865858
0.9872540250447227,0.9951089773931074,0.19539103010246697
0.9872537400210202,0.9950864381184213,0.19541696062013214
